instance,probtype, n_vars, n_constr, n_nzcnt, nq_vars, nq_constr, nq_nzcnt, lp_avg, lp_l2_avg, lp_linf, lp_objval, num_b_variables, num_i_variables, num_c_variables, num_s_variables, num_n_variables, ratio_b_variables, ratio_i_variables, ratio_c_variables, ratio_s_variables, ratio_n_variables, num_i+_variables, ratio_i+_variables, num_unbounded_disc, ratio_unbounded_disc, support_size_avg, support_size_median, support_size_varcoef, support_size_q90mq10, rhs_c_0_avg, rhs_c_0_varcoef, rhs_c_1_avg, rhs_c_1_varcoef, rhs_c_2_avg, rhs_c_2_varcoef, vcg_constr_deg0_avg, vcg_constr_deg0_median, vcg_constr_deg0_varcoef, vcg_constr_deg0_q90mq10, vcg_var_deg0_avg, vcg_var_deg0_median, vcg_var_deg0_varcoef, vcg_var_deg0_q90mq10, vcg_constr_weight0_avg, vcg_constr_weight0_varcoef, vcg_var_weight0_avg, vcg_var_weight0_varcoef, A_ij_normalized0_avg, A_ij_normalized0_varcoef, a_normalized_varcoefs0_avg, a_normalized_varcoefs0_varcoef, obj_coefs0_avg, obj_coefs0_std, obj_coef_per_constr0_avg, obj_coef_per_constr0_std, obj_coef_per_sqr_constr0_avg, obj_coef_per_sqr_constr0_std, vcg_constr_deg1_avg, vcg_constr_deg1_median, vcg_constr_deg1_varcoef, vcg_constr_deg1_q90mq10, vcg_var_deg1_avg, vcg_var_deg1_median, vcg_var_deg1_varcoef, vcg_var_deg1_q90mq10, vcg_constr_weight1_avg, vcg_constr_weight1_varcoef, vcg_var_weight1_avg, vcg_var_weight1_varcoef, A_ij_normalized1_avg, A_ij_normalized1_varcoef, a_normalized_varcoefs1_avg, a_normalized_varcoefs1_varcoef, obj_coefs1_avg, obj_coefs1_std, obj_coef_per_constr1_avg, obj_coef_per_constr1_std, obj_coef_per_sqr_constr1_avg, obj_coef_per_sqr_constr1_std, vcg_constr_deg2_avg, vcg_constr_deg2_median, vcg_constr_deg2_varcoef, vcg_constr_deg2_q90mq10, vcg_var_deg2_avg, vcg_var_deg2_median, vcg_var_deg2_varcoef, vcg_var_deg2_q90mq10, vcg_constr_weight2_avg, vcg_constr_weight2_varcoef, vcg_var_weight2_avg, vcg_var_weight2_varcoef, A_ij_normalized2_avg, A_ij_normalized2_varcoef, a_normalized_varcoefs2_avg, a_normalized_varcoefs2_varcoef, obj_coefs2_avg, obj_coefs2_std, obj_coef_per_constr2_avg, obj_coef_per_constr2_std, obj_coef_per_sqr_constr2_avg, obj_coef_per_sqr_constr2_std, mipgap, nodecnt, clqcnt, covcnt, itcnt_max, numnewsolution_sum, newin_sum, nodeleft_avg, nodeleft_varcoef, diffObj_avg, diffObj_median, diffObj_varcoef, diffObj_q90mq10, numfeas, iinf_avg, iinf_median, iinf_varcoef, iinf_q90mq10, diffBestInt_avg, diffBestInt_median, diffBestInt_varcoef, diffBestInt_q90mq10, diffBestObjUp_avg, diffBestObjUp_median, diffBestObjUp_varcoef, diffBestObjUp_q90mq10, numcuts_sum, diffGap_avg, diffGap_median, diffGap_varcoef, diffGap_q90mq10, pre_t, rel_t, new_row, new_col, new_nonzero, clique_table, cliqueCuts, impliedBoundCuts, flowCuts, mixedIntegerRoundingCuts, gomoryFractionalCuts,time_relax, time_VCG0, time_VCG1, time_VCG2, cplex_prob_time
npmv07.mps.gz,1, 220686, 76342, 859614, 0, 0, 0, 0.000420691, 0.010718, 0.334057, 1.0481e+11, 1880, 0, 218806, 0, 0, 0.00851889, 0, 0.991481, 0, 0, 1880, 0.00851889, 0, 0, 2, 2, 0, 0, 0, 0, 3248.96, 2.28654, 0, 0, 0.689529, 1, 0.671019, 1, 28, 28, 0, 0, -254.381, -1.70099, -10329.8, -0.979441, -512, -512, 0, 0, 0, 0, 0, 0, 0, 0, 10.5705, 1, 51.7196, 8, 3.68808, 2, 0.591369, 6, -20505.3, -45.011, -7154.37, -5.98232, 0.00181712, 39.0159, 0.117451, 4.92074, 4.57026e-06, 0.00213781, 4.57026e-06, 0.00213781, 4.57026e-06, 0.00213781, 11.26, 2, 48.5514, 7, 3.89519, 2, 0.799928, 6, -20759.7, -44.4591, -7181.42, -5.93591, 0.00181712, 39.0159, 0.772375, 0.798895, 4.53133e-06, 0.00212869, 4.53133e-06, 0.00212869, 4.53133e-06, 0.00212869, 0.000373464, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,11.24, 0.04, 0.17, 0.15, 7.2
netdiversion.mps.gz,1, 129180, 119589, 615282, 0, 0, 0, 0.00647159, 0.0370306, 0.5, 230.8, 129180, 0, 0, 0, 0, 1, 0, 0, 0, 0, 129180, 1, 0, 0, 2, 2, 0, 0, 0.832801, 0.44807, 0, 1.41421e+08, 0.00258846, 19.6298, 5.14497, 5, 0.355935, 5, 4.76298, 5, 0.368559, 2, 2.9864, 0.846659, 2.76467, 0.290701, 0.999958, 0.00912781, 0.00206912, 19.7185, 155.74, 3931.63, 77.7169, 1965.82, 110.006, 2780.09, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 5.14497, 5, 0.355935, 5, 4.76298, 5, 0.368559, 2, 2.9864, 0.846659, 2.76467, 0.290701, 0.999958, 0.00912781, 0.00206912, 19.7185, 155.74, 3931.63, 77.7169, 1965.82, 110.006, 2780.09, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,82.86, 0.14, 0.02, 0.14, 1.47
ns1430538.mps.gz,1, 33616, 34960, 178112, 0, 0, 0, 0.0064132, 0.0386759, 0.460134, 73.6216, 1680, 0, 31936, 0, 0, 0.0499762, 0, 0.950024, 0, 0, 1680, 0.0499762, 0, 0, 2, 2, 0, 0, 0.00748877, 32.669, -1.31333, -7.4306, 0, 0, 0.240275, 0, 13.3402, 0, 5, 5, 0, 0, -5.95881, -6.18591, -124, -0.580645, -512, -512, 0.0146332, 6.80885, 0, 0, 0, 0, 0, 0, 4.85446, 2, 4.33054, 0, 5.31413, 4, 1.29972, 1, -18.8366, -1.06492, -20.6202, -6.02899, 0.213376, 2.68001, 0.539821, 0.866682, 0.00350701, 0.170428, 0.00175351, 0.0852142, 0.00247983, 0.120511, 5.09474, 2, 4.16544, 0, 5.29843, 4, 1.27065, 1, -24.7954, -1.57478, -25.7868, -4.82012, 0.213376, 2.68001, 0.564, 0.821706, 0.00333175, 0.166117, 0.00166587, 0.0830584, 0.0023559, 0.117462, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,11.71, 0.02, 0.04, 0.05, 9.38
ns1690781.mps.gz,1, 5736, 11181, 262360, 0, 0, 0, 0.00848027, 0.054102, 0.5, -1360.88, 2880, 0, 2856, 0, 0, 0.502092, 0, 0.497908, 0, 0, 2880, 0.502092, 0, 0, 2, 2, 0, 0, 0.369675, 1.13919, -512, -512, 0, 0, 11.0509, 3, 1.14631, 32, 42.9028, 26, 2.19931, 34, -3.88575, -4.12643, -15.0856, -3.37489, 1, 0, 0.0904501, 2.28902, 0.510574, 2.77287, 0.00210367, 0.0173004, 0.0287658, 0.158093, 12.4139, 1, 2.73472, 39, 48.5994, 51, 0.21217, 0, 15.3823, 35.4642, 60.2203, 0.346682, 2.59092, 0.611981, 0.0105059, 13.2372, 20.6209, 16.0022, 0.406105, 0.317217, 2.89371, 2.25244, 23.4648, 23, 1.43635, 38, 45.7392, 47, 1.47171, 40, 11.4965, 46.2566, 22.4098, 2.41799, 2.43394, 0.64847, 0.232428, 1.2035, 10.5237, 15.2468, 0.203259, 0.301756, 1.45524, 2.14257, 1, 0, 2, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,1.67, 0.01, 0.01, 0.02, 3.72
ns1631475.mps.gz,1, 22696, 24496, 116733, 0, 0, 0, 7.61337, 78.7233, 816.194, 817.194, 22470, 211, 15, 0, 0, 0.990042, 0.00929679, 0.000660909, 0, 0, 22681, 0.999339, 211, 0.00930294, 2, 2, 0, 0, 14, 0, 0.0148075, 23.2221, 0.000628536, 39.8748, 4.74935, 2, 2.72556, 0, 5.1294, 5, 1.92966, 2, -832.867, -11.1627, -899.516, -0.913403, 0.06851, 17.0249, 0.00271499, 21.7944, 4.40898e-05, 0.00663987, 2.09951e-07, 3.16184e-05, 3.04248e-06, 0.000458194, 0.0160434, 0, 10.9116, 0, 26.2, 28, 0.25706, 0, 0.00118387, 29.0463, 1.93333, 0.129023, 0.0382653, 5.17215, 4.0823e-05, 156.509, 0, 0, 0, 0, 0, 0, 4.76539, 2, 2.71579, 0, 5.14333, 5, 1.92697, 2, -832.866, -11.1627, -898.92, -0.914069, 0.0667922, 16.9746, 0.0123192, 9.67759, 4.40606e-05, 0.00663767, 2.09813e-07, 3.1608e-05, 3.04047e-06, 0.000458043, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,15.14, 0.03, 0, 0.02, 8.78
ns1828997.mps.gz,1, 27275, 81725, 190670, 0, 0, 0, 0.00274977, 0.0370794, 0.5, 0, 27275, 0, 0, 0, 0, 1, 0, 0, 0, 0, 27275, 1, 0, 0, 2, 2, 0, 0, 0.986588, 0.116595, 5, 0, 0, 0, 2.33307, 2, 0.240565, 1, 6.99065, 3, 5.27168, 0, 0.350811, 1.69899, 1.05115, 35.6705, 0.344213, 2.72088, 8.65227e-06, 285.874, 0.150907, 0.56759, 0.0503025, 0.189197, 0.0871264, 0.327698, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 2.33307, 2, 0.240565, 1, 6.99065, 3, 5.27168, 0, 0.350811, 1.69899, 1.05115, 35.6705, 0.344213, 2.72088, 8.65227e-06, 285.874, 0.150907, 0.56759, 0.0503025, 0.189197, 0.0871264, 0.327698, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,1.17, 0.07, 0, 0.07, 5.44
ns1830653.mps.gz,1, 1629, 2932, 100933, 0, 0, 0, 0.0384783, 0.114035, 0.5, 6153, 1458, 0, 171, 0, 0, 0.895028, 0, 0.104972, 0, 0, 1458, 0.895028, 0, 0, 2, 2, 0, 0, 154.59, 0.539125, 0.617699, 0.786709, -2, -0, 33.8598, 24, 0.898177, 79, 68.0912, 86, 0.464089, 89, 37.3523, 1.92205, 75.1145, 1.2075, 0.0452801, 14.8042, 0.0603935, 2.51249, 64.406, 89.6868, 0.883367, 1.32248, 7.45825, 10.5643, 0.564802, 1, 0.877799, 1, 9.68421, 12, 0.430413, 12, 0.540246, 0.96703, 9.26316, 0.543557, -0.494565, -0.0737165, 0, 0, 1000, 0, 94.2982, 60.2172, 283.948, 116.927, 34.4246, 25, 0.894958, 80, 61.9601, 81, 0.562823, 90, 37.8926, 1.88774, 68.202, 1.29271, 0.0363432, 18.3897, 0.0606208, 2.50839, 162.618, 299.065, 10.6893, 34.6709, 36.482, 93.3673, 1, 0, 21, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.1, 0, 0, 0.01, 5.88
ns1856153.mps.gz,1, 11998, 35407, 105882, 0, 0, 0, 0.0211575, 0.0689572, 0.5, 0, 11956, 0, 42, 0, 0, 0.996499, 0, 0.00350058, 0, 0, 11956, 0.996499, 0, 0, 2, 2, 0, 0, 117.647, 2.73861, 14, 3.4744, -0.248731, -2.17858, 2.85915, 3, 0.761553, 1, 8.46721, 4, 1.90846, 0, 43.8962, 4.67702, 129.996, 7.76886, 0.0455762, 30.6173, 0.219403, 0.800187, 0, 0, 0, 0, 0, 0, 0.131273, 0, 4.90467, 0, 110.667, 162, 0.655991, 154, 0.003818, 25.4937, 3.21867, 1.41421, 0.00563364, 79.561, 0.000315471, 29.9374, 0.333333, 0.471405, 0.0416667, 0.0589256, 0.117851, 0.166667, 2.99043, 3, 0.721226, 1, 8.82497, 4, 2.01144, 0, 43.9, 4.67659, 129.552, 7.78203, 0.040852, 32.2972, 0.289617, 1.18366, 0.00116686, 0.0341394, 0.000145858, 0.00426743, 0.000412548, 0.0120701, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.52, 0.03, 0.01, 0.03, 3.84
ns1905797.mps.gz,1, 18192, 51884, 239700, 0, 0, 0, 0.00146092, 0.0223476, 0.88, 11.751, 17676, 4, 512, 0, 0, 0.971636, 0.000219877, 0.0281442, 0, 0, 17680, 0.971856, 0, 0, 2.06855, 2, 2.20301, 0, 65.4843, 0.362673, 0.204545, 2.10526, -512, -512, 2.67797, 1, 13.9233, 1, 7.85882, 6, 1.4305, 0, 66.762, 0.612231, 195.921, 2.86832, 0.779444, 0.417748, 0.00141841, 195.649, 0.339786, 0.303207, 0.0598686, 0.0604212, 0.142373, 0.134173, 1.94195, 2, 0.144352, 0, 196.789, 262, 0.34375, 136, -0.0213553, -8.59587, -2.16406, -5.51882, -0.000195423, -90.0354, 0.00119497, 28.9109, 0, 0, 0, 0, 0, 0, 4.61992, 3, 8.05583, 1, 13.1761, 6, 2.65951, 0, 66.7407, 0.612534, 190.346, 2.91559, 0.361019, 1.24008, 1.17412, 0.242464, 0.330223, 0.304146, 0.0581836, 0.0603822, 0.138366, 0.134351, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,1.08, 0.04, 0.05, 0.06, 5.1
ns1849932.mps.gz,1, 128521, 128880, 766124, 0, 0, 0, 4.38739e-05, 0.00103639, 0.10104, 546, 128164, 0, 357, 0, 0, 0.997222, 0, 0.00277776, 0, 0, 128164, 0.997222, 0, 0, 2, 2, 0, 0, 356.006, 0.000296914, 0, 0, 1.4993, 0.333488, 3.96668, 1, 10.5683, 0, 3.98884, 4, 0.0323195, 0, 353.044, 0.10585, 355.017, 0.0914963, 1.0014, 0.00140252, 7.73745e-06, 358.997, 19.2757, 8.13363, 4.8273, 2.037, 9.64563, 4.06849, 1.97779, 2, 0.0990542, 0, 714, 714, 0, 0, 0.00554004, 13.3979, 2, 0, 0.000704192, 26.851, 0, 0, 0, 0, 0, 0, 0, 0, 5.94448, 3, 7.02855, 0, 5.96108, 4, 6.26882, 0, 353.05, 0.1057, 354.036, 0.105588, 0.501403, 0.998253, 1.38295, 0.11858, 19.2222, 8.18544, 4.81389, 2.04997, 9.61884, 4.09443, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,2.21, 0.17, 0.11, 0.19, 4.51
ns1904248.mps.gz,1, 38458, 149437, 377258, 0, 0, 0, 0.0858278, 0.189057, 0.499719, 3.27813e-10, 38416, 0, 42, 0, 0, 0.998908, 0, 0.0010921, 0, 0, 38416, 0.998908, 0, 0, 2, 2, 0, 0, 5.01972, 4.35037, 196, 0, -0.5, -1, 2.43159, 2, 0.737908, 1, 9.45882, 5, 3.19621, 0, 2.11166, 7.50035, 8.21429, 13.6049, 0.355609, 2.62407, 0.000161532, 94.2247, 0, 0, 0, 0, 0, 0, 0.0929355, 0, 6.25222, 0, 330.667, 486, 0.664338, 466, -0.0018737, -32.6559, -6.66667, -1.41421, -0.0013715, -270.736, 0.0106548, 8.9822, 0.333333, 0.471405, 0.0166667, 0.0235702, 0.0745356, 0.105409, 2.52453, 2, 0.717449, 1, 9.80961, 5, 3.34741, 0, 2.10979, 7.50719, 8.19803, 13.6246, 0.315949, 2.83432, 0.040875, 6.3915, 0.000364033, 0.0190762, 1.82017e-05, 0.000953809, 8.14004e-05, 0.00426557, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,7.5, 0.14, 0.01, 0.14, 1.09
ns1952667.mps.gz,1, 13264, 41, 335643, 0, 0, 0, 0.038597, 0.963419, 43.0752, 0, 0, 13264, 0, 0, 0, 0, 1, 0, 0, 0, 13264, 1, 13264, 1, -512, -512, -512, -512, -512, -512, 1615.61, 1.02867, -512, -512, 8186.41, 8833, 0.471379, 10662, 25.3048, 25, 0.166059, 11, 39312.8, 1.0839, 121.519, 0.11967, 0.00273941, 1.24556, 1.46221, 2.97447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 8186.41, 8833, 0.471379, 10662, 25.3048, 25, 0.166059, 11, 39312.8, 1.0839, 121.519, 0.11967, 0.00273941, 1.24556, 1.46221, 2.97447, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,1.2, 0.03, 0, 0.03, 2.56
ns2071214.mps.gz,1, 2720, 6250, 21474, 0, 0, 0, 0.0154248, 0.067097, 0.5, 0, 2220, 0, 500, 0, 0, 0.816176, 0, 0.183824, 0, 0, 2220, 0.816176, 0, 0, 2, 2, 0, 0, 1328.19, 0.376745, 0.00199601, 22.3607, -1369.07, -0.517787, 2.24448, 2, 3.00322, 3, 6.31892, 5, 0.421231, 6, -705.242, -1.66828, -1985.48, -0.491899, 0.726051, 0.344494, 0.0012468, 29.1228, 0, 0, 0, 0, 0, 0, 1.19136, 1, 0.589349, 2, 14.892, 15, 0.249346, 6, 0.4704, 1.06106, 5.88, 0.673469, -4.94349e-05, -14.3519, 0.00016, 79.0506, 0.002, 0.0446766, 3.0303e-05, 0.000676918, 0.000246183, 0.00549931, 3.43584, 2, 1.93815, 2, 7.89485, 6, 0.557096, 11, -704.772, -1.66979, -1619.42, -0.723686, 0.396677, 1.02355, 0.822642, 0.46182, 0.000367647, 0.0191706, 5.57041e-06, 0.000290464, 4.52542e-05, 0.00235974, 1, 120, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.16, 0.01, 0, 0, 6.26
ns1760995.mps.gz,1, 17956, 615388, 1.85401e+06, 0, 0, 0, 0.00796768, 0.0398488, 0.38701, -1379.17, 17822, 0, 134, 0, 0, 0.992537, 0, 0.00746269, 0, 0, 17822, 0.992537, 0, 0, 2, 2, 0, 0, 0.985301, 0.122143, 0.535849, 1.43143, -512, -512, 3.01189, 2, 3.14374, 0, 104, 94, 0.667423, 194, -28.717, -76.3295, -991.589, -0.587626, 0.999933, 0.00774563, 0.00514747, 16.1414, 0, 0, 0, 0, 0, 0, 0.000857995, 0, 45.1513, 0, 3.9403, 3, 1.93869, 0, 0.000214499, 68.2717, 0.985075, 8.18628, -512, -512, 1.62499e-06, 784.466, 0.00746269, 0.0653656, 0.000113071, 0.000990388, 0.000918593, 0.00804595, 3.01275, 2, 3.14379, 0, 103.253, 93, 0.674939, 196, -28.7168, -76.3296, -984.182, -0.596188, 0.999933, 0.00774563, 0.00516267, 16.2205, 5.56917e-05, 0.00568314, 8.43813e-07, 8.61082e-05, 6.85517e-06, 0.000699546, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,40.19, 0.58, 0.09, 0.58, 1.86
ns4-pr6.mps.gz,1, 6919, 2639, 20868, 0, 0, 0, 13.3547, 17.9536, 41.5, 29145.8, 0, 37, 6882, 0, 0, 0, 0.00534759, 0.994652, 0, 0, 37, 0.00534759, 37, 1, -512, -512, -512, -512, 0, 0, 0, 2.72166e+09, 12.0926, 0.853223, 0.0841228, 0, 7.67237, 0, 6, 6, 0, 0, -0.0560818, -16.3533, -4, -0, 0.120073, 1.03034, 0.00662572, 16.3273, 50, 0, 8.33333, 0, 20.4124, 0, 7.82342, 4, 2.04075, 4, 3, 3, 0, 0, 35.612, 5.88746, 13.6559, 0.571124, 0, 1e+10, 0.0191382, 6.28412, 13.6559, 7.79922, 4.55197, 2.59974, 7.88425, 4.50288, 7.90754, 4, 2.03606, 4, 3.01604, 3, 0.0725435, 0, 35.5559, 5.87793, 13.5615, 0.581367, 0.0127215, 74.4503, 0.0255507, 6.27864, 13.8503, 8.21757, 4.57219, 2.60741, 7.95124, 4.58283, 0, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.05, 0.01, 0, 0, 0.34
ns2122698.mps.gz,1, 155103, 139280, 424272, 0, 0, 0, 0.0124791, 0.0643431, 0.5, 62785.6, 16447, 0, 138656, 0, 0, 0.106039, 0, 0.893961, 0, 0, 16447, 0.106039, 0, 0, 2, 2, 0, 0, 0.0225089, 9.59983, 0.00457897, 35.8105, -512, -512, 0.772085, 0, 12.0446, 1, 6.53834, 5, 0.477644, 3, 0.772085, 12.0446, 6.53834, 0.477644, 0.465631, 0.79496, 0.00638247, 12.9308, 0, 0, 0, 0, 0, 0, 2.2741, 3, 0.579118, 3, 2.28433, 3, 0.567828, 3, -1.01361, -0.535835, -1.01817, -0.119545, 0.786443, 0.3438, 0.154134, 1.42365, 53.6786, 70.1123, 50.265, 54.1366, 51.4534, 57.6326, 3.04618, 3, 3.05508, 3, 2.73542, 3, 0.753983, 4, -0.241528, -38.4927, -0.216888, -11.719, 0.491901, 0.759351, 0.15819, 1.43302, 47.9865, 68.32, 44.9349, 53.4743, 45.9974, 56.7474, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,1.14, 0.06, 0.12, 0.15, 5.32
ns2034125.mps.gz,1, 12000, 14401, 2.54907e+06, 0, 0, 0, 0.135598, 0.201905, 0.5, 0, 9000, 0, 3000, 0, 0, 0.75, 0, 0.25, 0, 0, 9000, 0.75, 0, 0, 2, 2, 0, 0, 2231.78, 0.821938, 60.7124, 0.712399, -0.383661, -1.70578, 1.227, 1, 0.801528, 3, 1.96333, 2, 0.406049, 2, -28.1145, -2.62811, -44.9863, -1.98521, 0.222222, 2.82843, 0, 0, 48.9, 97.5914, 48.737, 97.4694, 48.737, 97.4694, 175.78, 146, 0.933886, 440, 843.8, 804, 0.404496, 950, -307.454, -54.0212, -1475.88, -8.19192, -0.028055, -6.03424, 0.195881, 2.49049, 0, 0, 0, 0, 0, 0, 177.007, 147, 0.9241, 438, 212.423, 2, 1.89479, 905, -335.569, -49.5566, -402.71, -15.091, -0.0253328, -7.20546, 1.38083, 1.76855, 36.675, 87.1288, 36.5528, 87.0091, 36.5528, 87.0091, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,4.32, 0.03, 0.17, 0.19, 1.03
ns2124243.mps.gz,1, 156083, 139280, 429032, 0, 0, 0, 0.0119407, 0.066425, 0.5, 53998.3, 16447, 0, 139636, 0, 0, 0.105373, 0, 0.894627, 0, 0, 16447, 0.105373, 0, 0, 2, 2, 0, 0, 0.0147328, 13.8151, 0.00457897, 35.8105, -512, -512, 0.772085, 0, 12.0446, 1, 6.53834, 5, 0.477644, 3, 0.772085, 12.0446, 6.53834, 0.477644, 0.140203, 2.34034, 0.00638247, 12.9308, 0, 0, 0, 0, 0, 0, 2.30827, 3, 0.583975, 3, 2.30239, 3, 0.569235, 3, -1.0297, -0.787155, -1.02707, -0.205124, 0.986689, 0.129356, 0.172659, 1.17448, 60.0737, 164.039, 51.3582, 61.6365, 54.207, 87.9632, 3.08036, 3, 3.03319, 3, 2.74874, 3, 0.750519, 4, -0.257611, -36.0325, -0.229878, -11.0591, 0.248359, 1.68843, 0.177577, 1.22474, 53.7435, 156.248, 45.9464, 60.3936, 48.495, 84.848, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.75, 0.03, 0.16, 0.15, 3.92
nu120-pr12.mps.gz,1, 5868, 2313, 17712, 0, 0, 0, 0.00448975, 0.0803247, 3.54167, 38070, 5832, 36, 0, 0, 0, 0.993865, 0.00613497, 0, 0, 0, 5868, 1, 36, 0.00613497, 2, 2, 0, 0, 0, 0, 0, 2.72166e+09, 0.851852, 0.614875, 7.65759, 6, 1.76699, 8, 3.0184, 3, 0.0776093, 0, 35.7043, 5.56895, 14.0736, 1.48777, 0.109056, 9.08121, 0.0399203, 4.81138, 19.9387, 55.4762, 5.91002, 9.28273, 10.7646, 22.6373, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 7.65759, 6, 1.76699, 8, 3.0184, 3, 0.0776093, 0, 35.7043, 5.56895, 14.0736, 1.48777, 0.109056, 9.08121, 0.0399203, 4.81138, 19.9387, 55.4762, 5.91002, 9.28273, 10.7646, 22.6373, 0, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.04, 0, 0, 0.01, 1.25
